nc	18710996	18711949
exon	18711950	18716933
nc	18716934	18726354
exon	18726355	18727034
nc	18727035	18729699
exon	18729700	18729844
nc	18729845	18813166
exon	18813167	18813695
intron	18813696	18839026
exon	18839027	18839148
intron	18839149	18843262
exon	18843263	18843306
intron	18843307	18854666
exon	18854667	18854839
intron	18854840	18906828
exon	18906829	18907070
intron	18907071	18908147
exon	18908148	18908267
intron	18908268	18930572
exon	18930573	18930693
intron	18930694	18940129
exon	18940130	18940311
intron	18940312	18945890
exon	18945891	18946087
intron	18946088	18966429
exon	18966430	18966557
intron	18966558	18974827
exon	18974828	18974983
intron	18974984	18977693
exon	18977694	18977814
intron	18977815	18978322
exon	18978323	18978531
intron	18978532	18982093
exon	18982094	18982308
intron	18982309	18987677
exon	18987678	18987898
intron	18987899	19008140
exon	19008141	19008334
intron	19008335	19016020
exon	19016021	19016139
intron	19016140	19018601
exon	19018602	19018788
intron	19018789	19020103
exon	19020104	19022664
nc	19022665	19023724
exon	19023725	19024680
intron	19024681	19027503
exon	19027504	19027568
intron	19027569	19032133
exon	19032134	19032208
intron	19032209	19034512
exon	19034513	19034592
intron	19034593	19053582
exon	19053583	19053850
intron	19053851	19054916
exon	19054917	19055057
intron	19055058	19057418
exon	19057419	19057534
intron	19057535	19063942
exon	19063943	19064050
intron	19064051	19068617
exon	19068618	19068889
nc	19068890	19073022
exon	19073023	19074482
nc	19074483	19076607
exon	19076608	19076710
nc	19076711	19157664
exon	19157665	19157739
intron	19157740	19184939
exon	19184940	19185008
intron	19185009	19195139
exon	19195140	19195190
intron	19195191	19195265
exon	19195266	19195330
intron	19195331	19209441
exon	19209442	19209597
intron	19209598	19219693
exon	19219694	19219826
intron	19219827	19225104
exon	19225105	19225181
intron	19225182	19230961
exon	19230962	19231152
intron	19231153	19246320
exon	19246321	19246364
intron	19246365	19247855
exon	19247856	19247917
intron	19247918	19254199
exon	19254200	19254346
intron	19254347	19266937
exon	19266938	19267040
intron	19267041	19273932
exon	19273933	19274158
intron	19274159	19276575
exon	19276576	19277088
intron	19277089	19280433
exon	19280434	19281612
nc	19281613	19296160
exon	19296161	19297232
nc	19297233	19309090
exon	19309091	19309419
nc	19309420	19311505
exon	19311506	19313789
nc	19313790	19315748
exon	19315749	19317108
intron	19317109	19317196
exon	19317197	19317282
intron	19317283	19318319
exon	19318320	19318426
intron	19318427	19329250
exon	19329251	19329390
intron	19329391	19331051
exon	19331052	19331218
intron	19331219	19335333
exon	19335334	19335454
intron	19335455	19336238
exon	19336239	19336285
intron	19336286	19338417
exon	19338418	19338592
intron	19338593	19344287
exon	19344288	19344423
intron	19344424	19348425
exon	19348426	19348568
intron	19348569	19349028
exon	19349029	19349114
intron	19349115	19351221
exon	19351222	19351331
intron	19351332	19354648
exon	19354649	19354783
intron	19354784	19359177
exon	19359178	19359312
intron	19359313	19361399
exon	19361400	19361566
intron	19361567	19365807
exon	19365808	19365885
intron	19365886	19374950
exon	19374951	19375023
intron	19375024	19382093
exon	19382094	19382196
intron	19382197	19417001
exon	19417002	19417079
intron	19417080	19423159
exon	19423160	19423591
nc	19423592	19439550
exon	19439551	19440855
intron	19440856	19443382
exon	19443383	19443595
intron	19443596	19448928
exon	19448929	19449079
intron	19449080	19453104
exon	19453105	19453328
intron	19453329	19454676
exon	19454677	19454942
intron	19454943	19455436
exon	19455437	19455580
intron	19455581	19457859
exon	19457860	19457986
intron	19457987	19460052
exon	19460053	19460306
intron	19460307	19461419
exon	19461420	19461656
intron	19461657	19468321
exon	19468322	19468500
intron	19468501	19476425
exon	19476426	19476493
intron	19476494	19479029
exon	19479030	19479210
intron	19479211	19483626
exon	19483627	19483877
intron	19483878	19484659
exon	19484660	19484898
intron	19484899	19490435
exon	19490436	19490579
intron	19490580	19496006
exon	19496007	19496175
intron	19496176	19498960
exon	19498961	19499149
intron	19499150	19503290
exon	19503291	19503449
intron	19503450	19506358
exon	19506359	19506548
intron	19506549	19508079
exon	19508080	19508184
intron	19508185	19510643
exon	19510644	19510818
intron	19510819	19511540
exon	19511541	19511703
intron	19511704	19512532
exon	19512533	19512641
intron	19512642	19512996
exon	19512997	19513095
intron	19513096	19514139
exon	19514140	19514291
intron	19514292	19516158
exon	19516159	19516269
intron	19516270	19518245
exon	19518246	19518495
intron	19518496	19518959
exon	19518960	19519114
intron	19519115	19522871
exon	19522872	19523120
intron	19523121	19524387
exon	19524388	19524544
intron	19524545	19525940
exon	19525941	19526111
intron	19526112	19530580
exon	19530581	19530729
intron	19530730	19533719
exon	19533720	19533827
intron	19533828	19537959
exon	19537960	19538170
intron	19538171	19541394
exon	19541395	19541541
nc	19541542	19542543
exon	19542544	19542690
intron	19542691	19542909
exon	19542910	19542977
intron	19542978	19548311
exon	19548312	19548385
intron	19548386	19549014
exon	19549015	19549240
intron	19549241	19550389
exon	19550390	19550430
intron	19550431	19551186
exon	19551187	19551306
intron	19551307	19551428
exon	19551429	19551518
intron	19551519	19552689
exon	19552690	19552805
intron	19552806	19555587
exon	19555588	19555668
intron	19555669	19556380
exon	19556381	19557190
intron	19557191	19567031
exon	19567032	19567165
intron	19567166	19567243
exon	19567244	19567293
intron	19567294	19568332
exon	19568333	19568436
intron	19568437	19569895
exon	19569896	19570023
intron	19570024	19572832
exon	19572833	19573027
intron	19573028	19575072
exon	19575073	19575188
intron	19575189	19579100
exon	19579101	19579222
intron	19579223	19581091
exon	19581092	19581156
intron	19581157	19582716
exon	19582717	19582750
intron	19582751	19584559
exon	19584560	19584658
intron	19584659	19584824
exon	19584825	19584885
intron	19584886	19585235
exon	19585236	19585355
intron	19585356	19587905
exon	19587906	19588053
intron	19588054	19589591
exon	19589592	19589711
intron	19589712	19592133
exon	19592134	19592269
intron	19592270	19596982
exon	19596983	19597005
intron	19597006	19597018
exon	19597019	19598395
intron	19598396	19598864
exon	19598865	19604797
intron	19604798	19605858
exon	19605859	19605988
intron	19605989	19608039
exon	19608040	19608195
intron	19608196	19611203
exon	19611204	19611297
intron	19611298	19614717
exon	19614718	19617262
intron	19617263	19619650
exon	19619651	19619762
intron	19619763	19621202
exon	19621203	19621400
nc	19621401	19630057
exon	19630058	19630173
intron	19630174	19633329
exon	19633330	19633444
intron	19633445	19634416
exon	19634417	19634460
intron	19634461	19635045
exon	19635046	19635367
intron	19635368	19635943
exon	19635944	19636024
intron	19636025	19636131
exon	19636132	19636192
intron	19636193	19636441
exon	19636442	19636735
intron	19636736	19639183
exon	19639184	19639272
intron	19639273	19639634
exon	19639635	19639821
intron	19639822	19640127
exon	19640128	19640184
intron	19640185	19640635
exon	19640636	19640735
intron	19640736	19641910
exon	19641911	19641976
intron	19641977	19644481
exon	19644482	19644549
intron	19644550	19644659
exon	19644660	19644761
intron	19644762	19645346
exon	19645347	19645399
intron	19645400	19647383
exon	19647384	19647471
intron	19647472	19649710
exon	19649711	19649899
intron	19649900	19650621
exon	19650622	19650852
intron	19650853	19655272
exon	19655273	19656761
intron	19656762	19658915
exon	19658916	19659110
nc	19659111	19659153
exon	19659154	19659263
intron	19659264	19659493
exon	19659494	19659514
intron	19659515	19659545
exon	19659546	19659708
intron	19659709	19661240
exon	19661241	19661320
intron	19661321	19662265
exon	19662266	19662375
intron	19662376	19669112
exon	19669113	19669325
intron	19669326	19670367
exon	19670368	19670425
intron	19670426	19671144
exon	19671145	19671254
intron	19671255	19673727
exon	19673728	19673870
intron	19673871	19674712
exon	19674713	19674885
intron	19674886	19675401
exon	19675402	19675872
nc	19675873	19680373
exon	19680374	19680637
intron	19680638	19681497
exon	19681498	19681582
intron	19681583	19683505
exon	19683506	19683772
intron	19683773	19686228
exon	19686229	19686326
intron	19686327	19686571
exon	19686572	19686732
intron	19686733	19691701
exon	19691702	19691807
intron	19691808	19692813
exon	19692814	19692885
intron	19692886	19694955
exon	19694956	19695007
intron	19695008	19697754
exon	19697755	19698030
intron	19698031	19699158
exon	19699159	19699235
intron	19699236	19707890
exon	19707891	19708013
intron	19708014	19710388
exon	19710389	19710571
intron	19710572	19713299
exon	19713300	19713376
intron	19713377	19716431
exon	19716432	19716623
intron	19716624	19720921
exon	19720922	19721078
intron	19721079	19721864
exon	19721865	19721995
intron	19721996	19724417
exon	19724418	19724555
intron	19724556	19754592
exon	19754593	19754699
intron	19754700	19756649
exon	19756650	19757135
nc	19757136	19764339
exon	19764340	19764405
nc	19764406	19765285
exon	19765286	19765639
nc	19765640	19766280
exon	19766281	19766591
nc	19766592	19791967
exon	19791968	19792392
intron	19792393	19800241
exon	19800242	19800387
intron	19800388	19808174
exon	19808175	19808452
intron	19808453	19814468
exon	19814469	19814644
intron	19814645	19816786
exon	19816787	19816885
intron	19816886	19819561
exon	19819562	19819677
intron	19819678	19821416
exon	19821417	19822476
nc	19822477	19872550
exon	19872551	19872656
nc	19872657	20084041
exon	20084042	20088112
intron	20088113	20090863
exon	20090864	20090973
intron	20090974	20091097
exon	20091098	20091234
intron	20091235	20095387
exon	20095388	20095496
intron	20095497	20111095
exon	20111096	20112626
nc	20112627	20355427
exon	20355428	20356007
nc	20356008	20357031
exon	20357032	20357681
nc	20357682	20358648
exon	20358649	20358962
intron	20358963	20365509
exon	20365510	20365976
intron	20365977	20367326
exon	20367327	20367652
intron	20367653	20367722
exon	20367723	20367814
intron	20367815	20369868
exon	20369869	20369996
intron	20369997	20370898
exon	20370899	20371593
intron	20371594	20383912
exon	20383913	20384086
intron	20384087	20385743
exon	20385744	20385845
intron	20385846	20388359
exon	20388360	20388419
intron	20388420	20394731
exon	20394732	20394806
intron	20394807	20397060
exon	20397061	20397137
intron	20397138	20405385
exon	20405386	20405483
intron	20405484	20413149
exon	20413150	20413202
intron	20413203	20413287
exon	20413288	20414410
intron	20414411	20415963
exon	20415964	20416200
intron	20416201	20422584
exon	20422585	20422743
intron	20422744	20426157
exon	20426158	20426722
intron	20426723	20426966
exon	20426967	20427157
intron	20427158	20428190
exon	20428191	20428285
intron	20428286	20454775
exon	20454776	20454926
nc	20454927	20470964
exon	20470965	20471795
intron	20471796	20474628
exon	20474629	20475659
intron	20475660	20476086
exon	20476087	20476459
nc	20476460	20672448
exon	20672449	20674013
intron	20674014	20674271
exon	20674272	20674504
intron	20674505	20674605
exon	20674606	20674619
intron	20674620	20674706
exon	20674707	20674828
intron	20674829	20675021
exon	20675022	20675449
intron	20675450	20676137
exon	20676138	20676568
intron	20676569	20677206
exon	20677207	20677277
intron	20677278	20678195
exon	20678196	20678251
intron	20678252	20679387
exon	20679388	20679514
intron	20679515	20680343
exon	20680344	20680481
intron	20680482	20683116
exon	20683117	20683208
intron	20683209	20684638
exon	20684639	20684694
intron	20684695	20684993
exon	20684994	20685043
intron	20685044	20689268
exon	20689269	20689372
intron	20689373	20689620
exon	20689621	20689754
intron	20689755	20711292
exon	20711293	20711536
intron	20711537	20739410
exon	20739411	20739592
intron	20739593	20739954
exon	20739955	20740101
nc	20740102	20759090
exon	20759091	20760196
intron	20760197	20838433
exon	20838434	20838548
nc	20838549	20847627
exon	20847628	20847810
intron	20847811	20848082
exon	20848083	20848197
intron	20848198	20849279
exon	20849280	20849520
intron	20849521	20851093
exon	20851094	20856524
intron	20856525	20856532
exon	20856533	20856637
nc	20856638	20880029
exon	20880030	20880099
nc	20880100	20891876
exon	20891877	20892437
nc	20892438	20892754
exon	20892755	20893448
nc	20893449	20895388
exon	20895389	20895694
intron	20895695	20910392
exon	20910393	20911431
intron	20911432	20913710
exon	20913711	20913755
intron	20913756	20913913
exon	20913914	20914015
intron	20914016	20914106
exon	20914107	20914163
intron	20914164	20914847
exon	20914848	20915048
intron	20915049	20915526
exon	20915527	20915647
intron	20915648	20918415
exon	20918416	20918632
intron	20918633	20923193
exon	20923194	20923264
intron	20923265	20923648
exon	20923649	20923729
intron	20923730	20927522
exon	20927523	20927594
intron	20927595	20927684
exon	20927685	20927785
intron	20927786	20929785
exon	20929786	20929865
intron	20929866	20931276
exon	20931277	20931513
intron	20931514	20935418
exon	20935419	20935536
intron	20935537	20947577
exon	20947578	20948015
nc	20948016	20957254
exon	20957255	20957357
nc	20957358	21011142
exon	21011143	21012229
intron	21012230	21016985
exon	21016986	21017047
intron	21017048	21017167
exon	21017168	21017243
intron	21017244	21020297
exon	21020298	21020480
nc	21020481	21021293
exon	21021294	21021541
intron	21021542	21033643
exon	21033644	21033797
intron	21033798	21038147
exon	21038148	21038353
intron	21038354	21043898
exon	21043899	21043979
intron	21043980	21057909
exon	21057910	21057950
intron	21057951	21072183
exon	21072184	21072324
intron	21072325	21073774
exon	21073775	21073948
intron	21073949	21074577
exon	21074578	21075761
nc	21075762	21086082
exon	21086083	21086378
intron	21086379	21086698
exon	21086699	21086733
intron	21086734	21087281
exon	21087282	21087334
intron	21087335	21088622
exon	21088623	21088732
intron	21088733	21088819
exon	21088820	21088893
intron	21088894	21089137
exon	21089138	21089585
intron	21089586	21089767
exon	21089768	21089943
intron	21089944	21090183
exon	21090184	21090363
intron	21090364	21091403
exon	21091404	21091536
nc	21091537	21091550
exon	21091551	21092032
intron	21092033	21110901
exon	21110902	21113073
intron	21113074	21128590
exon	21128591	21129457
intron	21129458	21131887
exon	21131888	21133975
nc	21133976	21135322
exon	21135323	21135617
nc	21135618	21136920
exon	21136921	21137005
nc	21137006	21139035
exon	21139036	21139719
nc	21139720	21145286
exon	21145287	21145978
intron	21145979	21147557
exon	21147558	21147757
intron	21147758	21148265
exon	21148266	21149286
intron	21149287	21151017
exon	21151018	21152170
intron	21152171	21154016
exon	21154017	21154090
intron	21154091	21154732
exon	21154733	21154869
intron	21154870	21157321
exon	21157322	21157404
intron	21157405	21157490
exon	21157491	21157585
intron	21157586	21161657
exon	21161658	21161933
intron	21161934	21163079
exon	21163080	21163279
intron	21163280	21163859
exon	21163860	21164032
intron	21164033	21165084
exon	21165085	21165180
intron	21165181	21169339
exon	21169340	21169455
intron	21169456	21173047
exon	21173048	21173252
intron	21173253	21176005
exon	21176006	21176059
intron	21176060	21176959
exon	21176960	21177092
intron	21177093	21184503
exon	21184504	21184627
intron	21184628	21185171
exon	21185172	21185366
intron	21185367	21186450
exon	21186451	21186571
intron	21186572	21188040
exon	21188041	21188218
intron	21188219	21189778
exon	21189779	21190616
intron	21190617	21192001
exon	21192002	21192186
intron	21192187	21192946
exon	21192947	21193104
intron	21193105	21198601
exon	21198602	21198818
intron	21198819	21205072
exon	21205073	21205614
intron	21205615	21205736
exon	21205737	21205814
intron	21205815	21210279
exon	21210280	21210329
intron	21210330	21210762
exon	21210763	21210868
intron	21210869	21211873
exon	21211874	21212009
intron	21212010	21213674
exon	21213675	21214050
nc	21214051	21243881
exon	21243882	21243905
intron	21243906	21245580
exon	21245581	21245629
intron	21245630	21252206
exon	21252207	21252349
intron	21252350	21254507
exon	21254508	21254671
intron	21254672	21254992
exon	21254993	21255113
intron	21255114	21256265
exon	21256266	21256407
intron	21256408	21259745
exon	21259746	21259804
intron	21259805	21260666
exon	21260667	21260890
intron	21260891	21266984
exon	21266985	21267113
intron	21267114	21273481
exon	21273482	21273613
intron	21273614	21275269
exon	21275270	21275352
intron	21275353	21276533
exon	21276534	21276616
intron	21276617	21279801
exon	21279802	21279949
intron	21279950	21280943
exon	21280944	21281107
intron	21281108	21283980
exon	21283981	21284775
intron	21284776	21287952
exon	21287953	21288091
intron	21288092	21293058
exon	21293059	21293132
intron	21293133	21294908
exon	21294909	21295762
intron	21295763	21307257
exon	21307258	21308749
intron	21308750	21309667
exon	21309668	21309785
intron	21309786	21311444
exon	21311445	21311488
intron	21311489	21316772
exon	21316773	21317036
intron	21317037	21320143
exon	21320144	21320259
intron	21320260	21320461
exon	21320462	21320633
intron	21320634	21328402
exon	21328403	21328519
intron	21328520	21329005
exon	21329006	21329167
intron	21329168	21333139
exon	21333140	21333258
intron	21333259	21334601
exon	21334602	21334823
intron	21334824	21335925
exon	21335926	21336028
intron	21336029	21336540
exon	21336541	21336662
intron	21336663	21337411
exon	21337412	21337492
intron	21337493	21339132
exon	21339133	21339238
intron	21339239	21346401
exon	21346402	21347056
intron	21347057	21347852
exon	21347853	21347979
intron	21347980	21349229
exon	21349230	21349303
intron	21349304	21365089
exon	21365090	21365187
intron	21365188	21365262
exon	21365263	21365372
intron	21365373	21370009
exon	21370010	21370152
intron	21370153	21373052
exon	21373053	21373261
intron	21373262	21374825
exon	21374826	21374989
intron	21374990	21377052
exon	21377053	21377183
intron	21377184	21382378
exon	21382379	21382503
intron	21382504	21434767
exon	21434768	21435123
nc	21435124	21471747
exon	21471748	21471794
nc	21471795	21472656
exon	21472657	21472890
nc	21472891	21473013
exon	21473014	21473193
nc	21473194	21497945
exon	21497946	21499047
intron	21499048	21501307
exon	21501308	21501441
intron	21501442	21503443
exon	21503444	21503499
intron	21503500	21505893
exon	21505894	21505975
intron	21505976	21507626
exon	21507627	21507823
intron	21507824	21508880
exon	21508881	21508970
intron	21508971	21515435
exon	21515436	21515507
intron	21515508	21528543
exon	21528544	21529068
intron	21529069	21531219
exon	21531220	21531340
intron	21531341	21533065
exon	21533066	21533230
intron	21533231	21534543
exon	21534544	21534766
intron	21534767	21548921
exon	21548922	21548973
nc	21548974	21553747
exon	21553748	21554387
intron	21554388	21555096
exon	21555097	21555151
intron	21555152	21557666
exon	21557667	21557736
intron	21557737	21561000
exon	21561001	21561092
intron	21561093	21561173
exon	21561174	21561241
intron	21561242	21564600
exon	21564601	21564771
intron	21564772	21568357
exon	21568358	21568464
intron	21568465	21569943
exon	21569944	21570046
intron	21570047	21571079
exon	21571080	21571137
intron	21571138	21572735
exon	21572736	21572852
intron	21572853	21572939
exon	21572940	21572999
intron	21573000	21574118
exon	21574119	21574197
intron	21574198	21575622
exon	21575623	21575706
intron	21575707	21578193
exon	21578194	21578234
intron	21578235	21581129
exon	21581130	21581241
intron	21581242	21582106
exon	21582107	21582265
intron	21582266	21583800
exon	21583801	21583842
intron	21583843	21586645
exon	21586646	21586698
intron	21586699	21586943
exon	21586944	21586981
intron	21586982	21594599
exon	21594600	21594657
intron	21594658	21604588
exon	21604589	21604650
intron	21604651	21605932
exon	21605933	21605990
intron	21605991	21612068
exon	21612069	21612146
intron	21612147	21616182
exon	21616183	21616338
intron	21616339	21616777
exon	21616778	21616887
intron	21616888	21616985
exon	21616986	21617066
intron	21617067	21617153
exon	21617154	21617215
intron	21617216	21617411
exon	21617412	21617542
intron	21617543	21620269
exon	21620270	21620341
intron	21620342	21621832
exon	21621833	21621874
intron	21621875	21624272
exon	21624273	21624319
intron	21624320	21624877
exon	21624878	21624932
intron	21624933	21629927
exon	21629928	21629991
intron	21629992	21640797
exon	21640798	21640981
intron	21640982	21641792
exon	21641793	21641882
intron	21641883	21645720
exon	21645721	21645966
intron	21645967	21674983
exon	21674984	21675040
intron	21675041	21693826
exon	21693827	21693911
intron	21693912	21735723
exon	21735724	21735886
nc	21735887	21736276
exon	21736277	21736466
intron	21736467	21737784
exon	21737785	21738021
intron	21738022	21740373
exon	21740374	21740470
intron	21740471	21764669
exon	21764670	21765099
intron	21765100	21767078
exon	21767079	21767149
intron	21767150	21772194
exon	21772195	21772292
intron	21772293	21804305
exon	21804306	21804392
intron	21804393	21805491
exon	21805492	21806582
intron	21806583	21810550
exon	21810551	21810681
intron	21810682	21813420
exon	21813421	21815997
intron	21815998	21819587
exon	21819588	21819766
intron	21819767	21824764
exon	21824765	21824937
intron	21824938	21842833
exon	21842834	21843002
intron	21843003	21881714
exon	21881715	21882107
intron	21882108	21916615
exon	21916616	21916713
intron	21916714	21942744
exon	21942745	21942960
nc	21942961	21962640
exon	21962641	21963238
intron	21963239	22004726
exon	22004727	22004839
intron	22004840	22007898
exon	22007899	22008035
intron	22008036	22019642
exon	22019643	22020612
nc	22020613	22040725
exon	22040726	22041674
intron	22041675	22048687
exon	22048688	22048795
intron	22048796	22054697
exon	22054698	22055155
intron	22055156	22058624
exon	22058625	22058738
intron	22058739	22059248
exon	22059249	22059319
intron	22059320	22065758
exon	22065759	22065845
intron	22065846	22068890
exon	22068891	22068942
intron	22068943	22072320
exon	22072321	22072397
intron	22072398	22073302
exon	22073303	22073705
intron	22073706	22075040
exon	22075041	22075175
intron	22075176	22080640
exon	22080641	22080775
nc	22080776	22080839
exon	22080840	22080888
intron	22080889	22083046
exon	22083047	22084983
nc	22084984	22107691
exon	22107692	22107925
intron	22107926	22170037
exon	22170038	22170305
intron	22170306	22242117
exon	22242118	22242274
intron	22242275	22274166
exon	22274167	22275377
intron	22275378	22320315
exon	22320316	22320740
intron	22320741	22381299
exon	22381300	22381507
intron	22381508	22402622
exon	22402623	22402686
nc	22402687	22407416
exon	22407417	22410737
intron	22410738	22452856
exon	22452857	22453131
intron	22453132	22480940
exon	22480941	22481039
intron	22481040	22485210
exon	22485211	22485340
intron	22485341	22494364
exon	22494365	22494381
intron	22494382	22494828
exon	22494829	22494848
intron	22494849	22497549
exon	22497550	22497652
intron	22497653	22763183
exon	22763184	22765017
intron	22765018	22786732
exon	22786733	22786890
intron	22786891	22787858
exon	22787859	22788020
intron	22788021	22788456
exon	22788457	22788609
intron	22788610	22854870
exon	22854871	22855022
nc	22855023	22864033
exon	22864034	22864063
intron	22864064	22866429
exon	22866430	22866595
intron	22866596	22868035
exon	22868036	22868126
intron	22868127	22877776
exon	22877777	22878213
nc	22878214	23474874
exon	23474875	23475301
nc	23475302	23501796
exon	23501797	23501889
nc	23501890	23502247
exon	23502248	23504576
nc	23504577	23517245
exon	23517246	23518459
nc	23518460	23542450
exon	23542451	23543175
nc	23543176	23559299
exon	23559300	23559412
nc	23559413	23563440
exon	23563441	23563956
nc	23563957	23597190
exon	23597191	23597416
intron	23597417	23598295
exon	23598296	23598352
nc	23598353	24103761
exon	24103762	24104086
nc	24104087	24113882
exon	24113883	24114052
nc	24114053	24119298
exon	24119299	24119381
nc	24119382	24202346
exon	24202347	24202421
nc	24202422	24215037
exon	24215038	24215096
nc	24215097	24230626
exon	24230627	24231391
nc	24231392	24232400
exon	24232401	24232532
nc	24232533	24232651
exon	24232652	24232737
nc	24232738	24234625
exon	24234626	24234988
nc	24234989	24235264
exon	24235265	24235299
nc	24235300	24235500
exon	24235501	24235580
nc	24235581	24290829
exon	24290830	24290979
nc	24290980	24292600
exon	24292601	24292704
nc	24292705	24381445
exon	24381446	24382254
nc	24382255	24383028
exon	24383029	24383593
nc	24383594	24464834
exon	24464835	24465632
intron	24465633	24469687
exon	24469688	24469809
intron	24469810	24470429
exon	24470430	24470700
intron	24470701	24471359
exon	24471360	24471438
intron	24471439	24471673
exon	24471674	24471780
intron	24471781	24473650
exon	24473651	24473823
intron	24473824	24474032
exon	24474033	24474935
nc	24474936	24510222
exon	24510223	24510578
nc	24510579	24519113
exon	24519114	24519173
nc	24519174	24519347
exon	24519348	24519433
nc	24519434	24519650
exon	24519651	24520109
nc	24520110	24520353
exon	24520354	24520532
nc	24520533	24521292
exon	24521293	24521511
nc	24521512	24527431
exon	24527432	24527524
nc	24527525	24531044
exon	24531045	24541104
nc	24541105	24542714
exon	24542715	24542818
nc	24542819	24549729
exon	24549730	24549999
nc	24550000	24550834
exon	24550835	24558827
nc	24558828	24562993
exon	24562994	24563053
nc	24563054	24567264
exon	24567265	24568735
nc	24568736	24570998
exon	24570999	24571052
nc	24571053	24576391
exon	24576392	24576615
nc	24576616	24580218
exon	24580219	24582144
nc	24582145	24584654
exon	24584655	24585196
nc	24585197	24585335
exon	24585336	24585445
nc	24585446	24585946
exon	24585947	24586278
nc	24586279	24586384
exon	24586385	24586687
intron	24586688	24601539
exon	24601540	24601682
intron	24601683	24613421
exon	24613422	24613496
intron	24613497	24639904
exon	24639905	24640281
intron	24640282	24649912
exon	24649913	24650094
intron	24650095	24669088
exon	24669089	24669217
intron	24669218	24672082
exon	24672083	24672255
intron	24672256	24674110
exon	24674111	24674238
intron	24674239	24674712
exon	24674713	24674737
intron	24674738	24674930
exon	24674931	24674962
intron	24674963	24688845
exon	24688846	24688968
intron	24688969	24690359
exon	24690360	24690508
intron	24690509	24693250
exon	24693251	24693319
intron	24693320	24694709
exon	24694710	24694819
intron	24694820	24696649
exon	24696650	24696744
intron	24696745	24702488
exon	24702489	24702622
intron	24702623	24702729
exon	24702730	24702864
intron	24702865	24714280
exon	24714281	24714431
intron	24714432	24715519
exon	24715520	24715644
intron	24715645	24715729
exon	24715730	24715860
intron	24715861	24716589
exon	24716590	24716656
intron	24716657	24725555
exon	24725556	24725643
intron	24725644	24727028
exon	24727029	24727125
intron	24727126	24733670
exon	24733671	24733757
intron	24733758	24734401
exon	24734402	24734499
intron	24734500	24737337
exon	24737338	24737467
intron	24737468	24738362
exon	24738363	24739384
nc	24739385	24756895
exon	24756896	24757807
intron	24757808	24758991
exon	24758992	24758999
intron	24759000	24759003
exon	24759004	24759009
intron	24759010	24759012
exon	24759013	24759160
intron	24759161	24759537
exon	24759538	24759609
intron	24759610	24769131
exon	24769132	24769505
nc	24769506	24778327
exon	24778328	24778628
nc	24778629	24779381
exon	24779382	24779520
nc	24779521	24779775
exon	24779776	24779875
nc	24779876	24807709
exon	24807710	24808092
nc	24808093	24818273
exon	24818274	24820490
nc	24820491	24829970
exon	24829971	24831155
nc	24831156	24831974
exon	24831975	24833497
intron	24833498	24884830
exon	24884831	24885660
nc	24885661	24886722
exon	24886723	24887035
intron	24887036	24936997
exon	24936998	24937032
intron	24937033	24938241
exon	24938242	24938263
intron	24938264	24938691
exon	24938692	24938781
intron	24938782	24945669
exon	24945670	24945762
intron	24945763	24964470
exon	24964471	24964576
intron	24964577	24986218
exon	24986219	24986344
intron	24986345	25012961
exon	25012962	25013024
intron	25013025	25015238
exon	25015239	25015355
intron	25015356	25031339
exon	25031340	25031441
intron	25031442	25034609
exon	25034610	25034708
intron	25034709	25048372
exon	25048373	25048560
intron	25048561	25060736
exon	25060737	25060810
intron	25060811	25062661
exon	25062662	25062719
intron	25062720	25067370
exon	25067371	25067494
intron	25067495	25070208
exon	25070209	25070359
intron	25070360	25071400
exon	25071401	25071622
intron	25071623	25079281
exon	25079282	25079367
intron	25079368	25082157
exon	25082158	25082311
intron	25082312	25083389
exon	25083390	25083540
intron	25083541	25094281
exon	25094282	25094776
intron	25094777	25095426
exon	25095427	25095499
intron	25095500	25096271
exon	25096272	25097297
nc	25097298	25105532
exon	25105533	25110664
intron	25110665	25110762
exon	25110763	25110844
intron	25110845	25111034
exon	25111035	25111102
intron	25111103	25112889
exon	25112890	25113034
intron	25113035	25113319
exon	25113320	25113362
intron	25113363	25113721
exon	25113722	25113810
intron	25113811	25116429
exon	25116430	25116535
intron	25116536	25116817
exon	25116818	25116900
intron	25116901	25121951
exon	25121952	25122029
intron	25122030	25125349
exon	25125350	25125697
nc	25125698	25506545
exon	25506546	25509899
intron	25509900	25510392
exon	25510393	25510784
nc	25510785	25514107
exon	25514108	25515503
intron	25515504	25516655
exon	25516656	25516824
intron	25516825	25536267
exon	25536268	25537465
intron	25537466	25539999
exon	25540000	25540018
intron	25540019	25540678
exon	25540679	25541360
intron	25541361	25563850
exon	25563851	25563981
intron	25563982	25567615
exon	25567616	25567768
intron	25567769	25570182
exon	25570183	25570254
intron	25570255	25570687
exon	25570688	25570805
intron	25570806	25571528
exon	25571529	25571907
intron	25571908	25597083
exon	25597084	25597177
intron	25597178	25619277
exon	25619278	25619392
intron	25619393	25668105
exon	25668106	25668273
intron	25668274	25706187
exon	25706188	25706318
intron	25706319	25707532
exon	25707533	25707621
intron	25707622	25753147
exon	25753148	25753238
intron	25753239	25764348
exon	25764349	25764470
intron	25764471	25769627
exon	25769628	25769740
intron	25769741	25772279
exon	25772280	25772411
intron	25772412	25785563
exon	25785564	25785672
intron	25785673	25795687
exon	25795688	25795844
intron	25795845	25797328
exon	25797329	25797486
intron	25797487	25801918
exon	25801919	25802054
